Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1702572,2012-07-22T21:02:06.433,32770,9918,1
1702661,2012-07-22T22:13:14.113,32794,206,1
1702664,2012-07-22T22:17:34.527,32795,20836,1
1702665,2012-07-22T22:17:57.273,32797,20612,1
1702962,2012-07-23T04:50:59.903,32419,16390,1
1703098,2012-07-23T06:57:02.063,32808,16390,1
1703099,2012-07-23T06:58:18.427,32808,32419,1
1703119,2012-07-23T07:08:31.977,32810,3466,1
1703227,2012-07-23T07:59:53.390,32808,17331,1
1703449,2012-07-23T10:44:33.407,32815,21494,1
1703617,2012-07-23T12:40:06.710,32821,2748,1
1703668,2012-07-23T13:01:14.420,32742,10363,1
1703868,2012-07-23T14:19:08.303,32828,32815,1
1704366,2012-07-23T17:05:11.590,32848,20523,1
1704367,2012-07-23T17:05:11.590,32848,32419,1
1704454,2012-07-23T18:04:07.990,32856,32833,1
1704682,2012-07-23T20:49:49.090,32852,30361,1
1704691,2012-07-23T21:10:42.067,32863,23,1
1705006,2012-07-24T02:43:30.027,32870,31598,1
1705007,2012-07-24T02:43:30.027,32870,24077,1
1705627,2012-07-24T12:12:51.540,32813,8974,1
1705727,2012-07-24T13:23:45.373,32716,32528,1
1705728,2012-07-24T13:23:45.373,32716,32852,1
1705729,2012-07-24T13:23:45.373,32716,32742,1
1705846,2012-07-24T14:55:18.670,8071,27127,1
1706239,2012-07-24T17:51:21.190,32896,2125,1
1706272,2012-07-24T18:11:24.797,32893,20836,1
1706273,2012-07-24T18:11:24.797,32893,32795,1
1706316,2012-07-24T18:42:01.560,32706,26020,1
1706394,2012-07-24T19:29:47.963,32940,3931,1
1706396,2012-07-24T19:30:57.790,32936,1447,1
1707435,2012-07-25T09:57:45.053,32970,30141,1
1707438,2012-07-25T10:02:23.110,32971,32893,1
1707621,2012-07-25T12:27:58.520,25848,31177,1
1707798,2012-07-25T14:07:56.840,32982,17371,1
1707889,2012-07-25T14:34:30.670,32919,75,1
1707976,2012-07-25T14:57:25.067,33013,1735,1
1708001,2012-07-25T15:20:15.330,33018,33011,1
1708567,2012-07-25T20:07:30.280,33029,24607,1
1708725,2012-07-25T21:26:03.840,33038,32471,1
1709903,2012-07-26T11:51:36.513,33043,19891,1
1709904,2012-07-26T11:51:36.513,33043,22680,1
1709946,2012-07-26T12:28:06.233,33056,32864,1
1710110,2012-07-26T13:20:13.593,33058,33050,1
1710213,2012-07-26T14:36:49.553,33059,11009,1
1710214,2012-07-26T14:36:49.553,33059,27724,1
1710317,2012-07-26T15:30:44.743,33091,22718,1
1710455,2012-07-26T16:19:59.533,33101,6493,1
1710586,2012-07-26T16:49:28.437,362,2492,1
1710613,2012-07-26T17:02:10.603,33098,3466,1
1710917,2012-07-26T19:32:41.407,33108,5015,1
1711188,2012-07-26T20:52:08.920,33133,9561,1
1711406,2012-07-26T23:18:39.267,33103,33142,1
1711494,2012-07-27T02:21:52.767,33148,17119,1
1711495,2012-07-27T02:21:52.767,33148,31150,1
1711578,2012-07-27T03:45:12.137,33150,22718,1
1711579,2012-07-27T03:55:45.867,33127,3685,1
1712252,2012-07-27T12:05:49.280,33172,20523,1
1712266,2012-07-27T12:14:23.660,33173,31755,1
1712267,2012-07-27T12:14:23.660,33173,30141,1
1712396,2012-07-27T12:51:07.353,33156,29731,1
1712475,2012-07-27T13:10:49.847,31150,17119,1
1712476,2012-07-27T13:13:23.673,33172,32419,1
1712562,2012-07-27T13:46:28.043,33175,5750,1
1712563,2012-07-27T13:46:28.043,33175,3200,1
1712696,2012-07-27T15:15:28.130,33189,33038,1
1712772,2012-07-27T15:36:24.897,33189,32471,1
1712826,2012-07-27T16:11:01.900,33193,28730,1
1712846,2012-07-27T16:15:18.070,33197,421,1
1712847,2012-07-27T16:15:18.070,33197,20040,1
1713596,2012-07-28T00:41:13.833,33226,21103,1
1714430,2012-07-28T13:48:38.833,33249,22718,1
1714431,2012-07-28T13:48:38.833,33249,20553,1
1714485,2012-07-28T13:50:41.733,33249,33150,1
1714531,2012-07-28T14:20:21.400,33257,32735,1
1714721,2012-07-28T16:10:14.510,33259,138,1
1714724,2012-07-28T16:16:44.830,33254,33234,1
1714734,2012-07-28T16:26:23.337,33262,575,1
1715006,2012-07-28T19:53:46.073,33231,5015,1
1715017,2012-07-28T20:03:09.130,33259,15456,1
1716097,2012-07-29T14:13:22.487,32706,29017,1
1716509,2012-07-29T21:04:09.330,33311,33193,1
1716802,2012-07-30T03:53:36.187,33284,32246,1
1717132,2012-07-30T08:42:41.987,21541,32322,1
1717446,2012-07-30T14:10:25.963,33336,20452,1
1717447,2012-07-30T14:10:25.963,33336,22066,1
1717448,2012-07-30T14:10:25.963,33336,24827,1
1717449,2012-07-30T14:10:25.963,33336,28574,1
1717450,2012-07-30T14:10:25.963,33336,33059,1
1717828,2012-07-30T18:17:36.900,33354,30159,1
1717902,2012-07-30T18:47:44.413,33354,4364,1
1717956,2012-07-30T19:23:17.440,33359,414,1
1718505,2012-07-31T02:05:44.977,33365,5747,1
1718510,2012-07-31T02:11:46.140,33370,298,1
1719171,2012-07-31T10:54:54.413,33377,1459,1
1719181,2012-07-31T11:05:56.483,33382,32025,1
1719182,2012-07-31T11:05:56.483,33382,28671,1
1719708,2012-07-31T16:36:52.003,33359,6538,1
1720202,2012-07-31T23:54:28.563,33445,25209,1
1720263,2012-08-01T00:56:39.663,33448,8276,1
1720324,2012-08-01T01:11:48.740,33450,33448,1
1720375,2012-08-01T01:14:01.360,33448,33450,1
1721056,2012-08-01T13:10:27.027,33193,12262,1
1721074,2012-08-01T13:34:10.430,33464,33414,1
1721124,2012-08-01T14:12:07.360,33470,30387,1
1721217,2012-08-01T15:20:58.937,33433,17773,1
1721218,2012-08-01T15:20:58.937,33433,26702,1
1721219,2012-08-01T15:20:58.937,33433,9131,1
1721455,2012-08-01T19:04:43.583,33453,29367,1
1721500,2012-08-01T20:02:16.333,33502,15427,1
1721630,2012-08-01T21:16:51.440,25776,539,1
1721631,2012-08-01T21:16:51.440,25776,23200,1
1721879,2012-08-02T00:44:35.367,33519,3930,1
1722514,2012-08-02T12:20:56.347,33538,298,1
1722824,2012-08-02T15:11:54.413,33547,18603,1
1723024,2012-08-02T16:41:03.207,33562,20523,1
1723209,2012-08-02T19:06:13.753,33577,33456,1
1723253,2012-08-02T19:47:30.863,33582,19261,1
1723995,2012-08-03T09:29:54.873,33520,298,1
1724023,2012-08-03T10:10:10.143,421,12385,1
1724430,2012-08-03T15:18:55.353,33616,31934,1
1724802,2012-08-03T20:58:21.490,33526,20523,1
1724822,2012-08-03T21:37:09.380,33638,13340,1
1724866,2012-08-03T22:07:57.417,33639,33566,1
1724892,2012-08-03T22:08:30.303,33566,33639,1
1725407,2012-08-04T06:59:10.347,33652,33656,1
1725606,2012-08-04T10:48:44.480,33621,4543,1
1725612,2012-08-04T11:19:16.257,33625,21494,1
1725850,2012-08-04T15:17:06.577,33674,7057,1
1726172,2012-08-04T20:35:52.470,29824,32319,1
1726402,2012-08-05T00:09:58.660,33688,33493,1
1726560,2012-08-05T04:27:49.580,33686,18746,1
1726970,2012-08-05T12:46:17.703,33547,32206,1
1727006,2012-08-05T12:54:55.913,33712,2352,1
1727160,2012-08-05T13:47:24.240,32206,15958,1
1727469,2012-08-05T19:02:26.420,33726,2691,1
1727844,2012-08-06T04:56:06.870,33744,28041,1
1728387,2012-08-06T13:19:18.707,28601,12262,1
1728396,2012-08-06T13:24:53.630,33759,16219,1
1728576,2012-08-06T15:24:48.427,33769,33332,1
1728963,2012-08-06T18:45:51.930,33777,12262,1
1728964,2012-08-06T18:46:03.317,33785,33366,1
1729390,2012-08-06T23:53:04.990,33796,2072,1
1729421,2012-08-07T00:11:56.193,30670,33808,1
1730116,2012-08-07T13:50:42.387,33777,15664,1
1730153,2012-08-07T14:36:18.473,884,16921,1
1730248,2012-08-07T15:27:53.337,33849,20523,1
1730294,2012-08-07T15:48:43.563,33815,14500,1
1731063,2012-08-07T21:17:37.990,33888,14500,1
1731100,2012-08-07T22:11:32.340,33882,33862,1
1731222,2012-08-08T01:12:02.320,33887,4089,1
1731482,2012-08-08T04:23:20.990,33909,9283,1
1731674,2012-08-08T09:19:35.347,33864,10945,1
1731988,2012-08-08T14:08:20.000,33852,10346,1
1732711,2012-08-08T22:29:00.477,33955,4220,1
1732767,2012-08-09T00:29:48.867,33888,33638,1
1732952,2012-08-09T08:05:30.117,33961,32322,1
1733023,2012-08-09T08:55:01.873,7057,33674,1
1733498,2012-08-09T13:11:52.203,33984,4700,1
1734020,2012-08-09T18:06:29.740,33998,20166,1
1734046,2012-08-09T18:07:53.450,33998,24389,1
1734141,2012-08-09T19:29:52.613,33848,33736,1
1734660,2012-08-10T03:47:00.790,34028,20523,1
1734661,2012-08-10T03:47:00.790,34028,32419,1
1734841,2012-08-10T08:27:22.820,34030,2863,1
1735246,2012-08-10T14:05:54.090,25191,32489,1
1735253,2012-08-10T14:09:39.843,34056,34040,1
1735259,2012-08-10T14:18:24.110,34059,32584,1
1735260,2012-08-10T14:18:24.110,34059,33141,1
1735684,2012-08-10T18:23:06.163,34081,24282,1
1737364,2012-08-11T22:48:58.410,34151,33888,1
1737570,2012-08-12T03:28:58.410,34151,21896,1
1739140,2012-08-13T05:57:54.320,34202,17696,1
1739533,2012-08-13T10:40:51.007,34207,3921,1
1739617,2012-08-13T12:01:53.597,34207,25109,1
1739777,2012-08-13T13:30:09.260,34209,26176,1
1739778,2012-08-13T13:30:09.260,34209,24077,1
1739934,2012-08-13T14:32:48.857,19491,22718,1
1740086,2012-08-13T16:00:44.833,34193,26660,1
1740164,2012-08-13T16:37:13.587,34237,33078,1
1740617,2012-08-13T21:37:19.817,34259,16413,1
1740667,2012-08-13T21:57:37.877,34263,31597,1
1741376,2012-08-14T12:27:07.050,33078,34237,1
1741402,2012-08-14T12:44:13.540,34262,5462,1
1741734,2012-08-14T15:22:07.927,34242,13054,1
1741834,2012-08-14T15:53:51.867,34302,31849,1
1742122,2012-08-14T19:08:27.393,34238,11009,1
1742123,2012-08-14T19:11:34.733,34238,17111,1
1742199,2012-08-14T20:28:33.460,34309,15207,1
1742203,2012-08-14T20:33:32.923,18241,7429,1
1742214,2012-08-14T20:44:28.713,22400,19120,1
1743025,2012-08-15T11:11:31.360,31936,20124,1
1743424,2012-08-15T14:40:13.347,34343,33940,1
1743521,2012-08-15T15:10:50.720,34360,8974,1
1743617,2012-08-15T15:44:06.997,34362,28156,1
1743841,2012-08-15T17:07:38.933,34363,26084,1
1744305,2012-08-15T22:02:07.600,34400,12262,1
1744558,2012-08-16T03:58:10.133,34413,21565,1
1744876,2012-08-16T10:53:04.990,34379,20918,1
1745437,2012-08-16T15:49:56.740,34434,33709,1
1745769,2012-08-16T18:31:33.683,34452,26700,1
1746113,2012-08-16T22:33:13.193,34459,31849,1
1746114,2012-08-16T22:36:57.210,34459,34302,1
1746335,2012-08-17T03:04:17.540,17111,20836,1
1746978,2012-08-17T10:59:43.927,34510,3539,1
1746997,2012-08-17T11:52:19.360,34509,27662,1
1747005,2012-08-17T12:01:22.097,34512,26660,1
1747036,2012-08-17T12:26:11.497,34509,4700,1
1747519,2012-08-17T18:25:46.310,34509,33984,1
1748637,2012-08-18T12:07:37.320,34527,30886,1
1748761,2012-08-18T13:29:43.053,34582,555,1
1749326,2012-08-18T19:41:06.683,34592,34587,1
1750013,2012-08-19T09:29:50.693,31215,13572,1
1750408,2012-08-19T14:42:57.373,34629,10062,1
1750797,2012-08-19T18:43:51.560,34642,4700,1
1751005,2012-08-19T20:55:55.587,34636,20523,1
1751411,2012-08-20T01:23:07.233,34663,32377,1
1751626,2012-08-20T03:27:06.760,34659,34498,1
1751754,2012-08-20T05:34:34.960,34649,27495,1
1751955,2012-08-20T07:23:57.137,34652,9354,1
1752003,2012-08-20T08:24:35.790,34624,31532,1
1752226,2012-08-20T11:18:12.783,34669,32890,1
1752378,2012-08-20T13:00:22.883,34559,33923,1
1752482,2012-08-20T13:57:59.180,34702,34510,1
1752508,2012-08-20T13:58:30.583,34624,29932,1
1752609,2012-08-20T14:41:36.190,34611,4868,1
1752616,2012-08-20T14:56:34.253,34703,14226,1
1752716,2012-08-20T15:59:36.490,34703,1805,1
1752721,2012-08-20T16:24:26.160,34611,26537,1
1752954,2012-08-20T19:21:17.227,34652,27750,1
1752969,2012-08-20T19:48:39.313,34736,5448,1
1753234,2012-08-20T22:26:16.010,34222,27958,1
1754012,2012-08-21T11:03:09.593,34761,34753,1
1754123,2012-08-21T12:11:39.130,34741,33923,1
1754497,2012-08-21T15:45:24.073,34763,29731,1
1754930,2012-08-21T19:11:46.400,34797,24720,1
1754935,2012-08-21T19:19:37.757,34698,1781,1
1754956,2012-08-21T19:26:31.910,34797,13850,1
1754957,2012-08-21T19:26:31.910,34797,14500,1
1755087,2012-08-21T20:59:30.333,24720,34797,1
1755709,2012-08-22T07:17:39.573,34445,10141,1
1755722,2012-08-22T07:34:32.683,34827,15289,1
1755861,2012-08-22T08:47:43.693,34832,34698,1
1755953,2012-08-22T09:49:16.467,34698,34832,1
1756236,2012-08-22T12:44:21.037,34838,33888,1
1756457,2012-08-22T14:44:28.997,34849,34107,1
1756571,2012-08-22T15:40:47.693,34769,34859,1
1756627,2012-08-22T15:51:24.887,34831,34652,1
1756860,2012-08-22T17:16:11.333,31299,12262,1
1756942,2012-08-22T17:39:51.563,34870,15580,1
1757058,2012-08-22T18:17:47.243,34883,33709,1
1757182,2012-08-22T19:16:11.800,34881,12262,1
1757335,2012-08-22T20:56:10.460,34882,16921,1
1758186,2012-08-23T07:58:53.853,34920,12053,1
1758187,2012-08-23T07:58:53.853,34920,2492,1
1758811,2012-08-23T14:15:23.620,34927,24518,1
1758969,2012-08-23T15:56:53.583,34874,34932,1
1758976,2012-08-23T16:07:44.367,34929,31690,1
1759015,2012-08-23T16:30:12.607,34956,32706,1
1759016,2012-08-23T16:30:12.607,34956,29017,1
1759037,2012-08-23T16:52:53.723,34921,25086,1
1759222,2012-08-23T18:35:34.250,34926,155,1
1759427,2012-08-23T19:40:40.107,34968,423,1
1759442,2012-08-23T19:51:11.693,34776,3921,1
1759443,2012-08-23T19:51:11.693,34776,25109,1
1759573,2012-08-23T22:09:39.533,34873,14078,1
1759580,2012-08-23T22:20:54.170,34903,34882,1
1759707,2012-08-23T23:47:32.720,34981,7,1
1761046,2012-08-24T13:51:00.837,35006,7200,1
1761317,2012-08-24T15:43:40.920,35012,20543,1
1761485,2012-08-24T16:43:15.797,35019,3559,1
1761509,2012-08-24T16:54:17.743,35021,16921,1
1761804,2012-08-24T19:25:31.183,34986,34797,1
1761967,2012-08-24T21:58:18.457,33823,23993,1
1762484,2012-08-25T03:21:50.520,35062,31366,1
1762600,2012-08-25T04:16:51.507,35063,6619,1
1762790,2012-08-25T06:46:46.743,35070,32945,1
1763020,2012-08-25T11:56:00.857,35071,4854,1
1763021,2012-08-25T11:56:00.857,35071,4272,1
1763312,2012-08-25T15:53:44.187,35074,20330,1
1763537,2012-08-25T18:18:04.357,35090,20523,1
1763670,2012-08-25T19:22:53.503,35092,17431,1
1763671,2012-08-25T19:22:53.503,35092,31190,1
1763820,2012-08-25T20:47:32.280,35092,33433,1
1763823,2012-08-25T20:51:55.813,35091,9930,1
1763920,2012-08-25T22:00:40.350,34986,13850,1
1764090,2012-08-25T23:22:09.173,35104,35100,1
1765939,2012-08-26T22:20:41.800,35123,118,1
1766521,2012-08-27T09:02:34.903,35144,25190,1
1766731,2012-08-27T13:11:35.043,35142,33260,1
1766736,2012-08-27T13:17:27.540,35165,21237,1
1767072,2012-08-27T16:35:52.660,34966,34496,1
1767073,2012-08-27T16:36:44.733,35175,24720,1
1767320,2012-08-27T18:06:42.397,26352,34396,1
1767324,2012-08-27T18:07:58.820,35013,21896,1
1767346,2012-08-27T18:30:36.240,35185,2691,1
1767353,2012-08-27T18:38:56.690,33236,13850,1
1767354,2012-08-27T18:38:56.690,33236,14500,1
1767355,2012-08-27T18:38:56.690,33236,24720,1
1767393,2012-08-27T19:01:44.063,13850,24720,1
1767517,2012-08-27T20:02:02.050,35192,20836,1
1767583,2012-08-27T21:24:54.467,35159,16758,1
1767755,2012-08-27T22:25:05.017,35204,35021,1
1767776,2012-08-27T22:57:51.447,35205,16665,1
1767945,2012-08-28T01:31:22.813,35091,33888,1
1768085,2012-08-28T04:02:52.970,30762,33686,1
1768152,2012-08-28T05:40:19.333,35137,12362,1
1768476,2012-08-28T10:21:09.083,35230,35192,1
1769276,2012-08-28T16:20:12.927,35256,9664,1
1769463,2012-08-28T18:17:06.043,35266,28630,1
1769611,2012-08-28T19:43:31.417,35273,31,1
1769913,2012-08-28T21:29:48.457,35284,35248,1
1770064,2012-08-28T23:39:01.380,33297,8318,1
1770137,2012-08-29T01:17:11.607,35271,15776,1
1770261,2012-08-29T03:13:07.663,7200,13690,1
1770525,2012-08-29T09:06:02.813,35308,942,1
1770785,2012-08-29T12:26:55.920,35312,421,1
1770786,2012-08-29T12:26:55.920,35312,363,1
1770787,2012-08-29T12:26:55.920,35312,170,1
1771029,2012-08-29T15:35:58.073,22928,35319,1
1771973,2012-08-30T05:51:58.503,35348,2492,1
1772083,2012-08-30T08:09:51.833,35352,18603,1
1772562,2012-08-30T12:32:29.267,35345,173,1
1772679,2012-08-30T13:54:29.213,35364,4220,1
1772680,2012-08-30T13:55:03.363,35364,9427,1
1772681,2012-08-30T13:55:23.830,35364,13275,1
1773279,2012-08-30T18:36:16.693,35382,5171,1
1774061,2012-08-31T04:20:19.973,30762,18746,1
1774639,2012-08-31T12:12:44.070,35408,5457,1
1774665,2012-08-31T12:44:39.043,34881,35372,1
1774796,2012-08-31T13:38:30.547,35409,35029,1
1774944,2012-08-31T15:22:05.653,35434,34803,1
1775234,2012-08-31T16:52:57.470,35440,8033,1
1775444,2012-08-31T18:50:28.337,35456,34418,1
1775787,2012-08-31T22:20:08.667,31096,33142,1
1775904,2012-09-01T00:07:28.087,35470,23617,1
1776102,2012-09-01T04:11:12.867,35487,33685,1
1776250,2012-09-01T05:33:57.170,35265,35487,1
1776764,2012-09-01T13:42:04.833,35386,11096,1
1777087,2012-09-01T16:36:39.590,35510,33812,1
1778080,2012-09-02T08:22:23.573,35535,20040,1
1778565,2012-09-02T14:50:55.927,35566,97,1
1778566,2012-09-02T14:50:55.927,35566,31598,1
1778672,2012-09-02T16:05:52.997,33812,35510,1
1778685,2012-09-02T16:10:06.297,24110,25282,1
1778686,2012-09-02T16:10:17.170,27643,25282,1
1779723,2012-09-03T09:49:54.647,35544,7165,1
1779821,2012-09-03T11:30:24.090,35601,5135,1
1779979,2012-09-03T13:54:04.763,35591,10289,1
1780141,2012-09-03T14:32:36.030,35609,14045,1
1780167,2012-09-03T14:35:40.680,35606,6127,1
1780235,2012-09-03T15:42:20.593,35608,1142,1
1780243,2012-09-03T16:10:49.713,1142,35608,1
1780247,2012-09-03T16:18:03.713,35607,11687,1
1780505,2012-09-03T18:17:32.363,35617,3466,1
1780635,2012-09-03T19:53:39.297,35622,97,1
1781185,2012-09-04T02:26:21.607,11678,34465,1
1781415,2012-09-04T06:10:46.880,35643,3466,1
1781834,2012-09-04T12:24:22.717,35647,2691,1
1782359,2012-09-04T17:19:01.473,35682,26568,1
1782639,2012-09-04T20:16:39.320,35658,20083,1
1783000,2012-09-05T02:51:52.730,35698,35697,1
1783131,2012-09-05T06:42:21.040,35704,12386,1
1783134,2012-09-05T06:46:12.423,25524,26049,1
1783446,2012-09-05T12:18:49.087,35711,32781,1
1783576,2012-09-05T14:24:01.037,14045,35609,1
1783577,2012-09-05T14:26:06.050,35716,35711,1
1783742,2012-09-05T16:03:21.117,35716,35719,1
1784357,2012-09-05T22:17:53.663,35727,1142,1
1784535,2012-09-06T01:38:55.870,35750,3611,1
1784751,2012-09-06T04:45:09.397,35754,11009,1
1785344,2012-09-06T12:20:44.690,35754,27724,1
1785360,2012-09-06T13:01:16.437,35778,35590,1
1785546,2012-09-06T16:27:23.080,35771,25520,1
1786097,2012-09-06T23:06:15.157,35816,35750,1
1786545,2012-09-07T03:19:42.453,35829,35824,1
1786571,2012-09-07T03:26:13.377,35831,35824,1
1786606,2012-09-07T03:38:01.860,35824,35827,1
1786609,2012-09-07T03:45:59.450,18137,24022,1
1787844,2012-09-07T16:55:22.080,35872,1595,1
1788218,2012-09-07T22:01:46.760,26940,26970,1
1788359,2012-09-07T23:39:32.533,35894,35165,1
1788660,2012-09-08T05:42:18.097,35905,34414,1
1788942,2012-09-08T12:01:26.823,35903,97,1
1789101,2012-09-08T14:49:05.527,35819,35606,1
1789239,2012-09-08T17:43:02.247,35902,1047,1
1789388,2012-09-08T21:45:15.720,35929,19181,1
1789573,2012-09-08T22:54:49.607,35940,35918,1
1789574,2012-09-08T22:54:49.607,35940,22406,1
1789600,2012-09-08T22:55:20.747,35918,35940,1
1789707,2012-09-09T01:47:25.100,35940,20523,1
1790199,2012-09-09T10:40:21.503,35947,22347,1
1790456,2012-09-09T13:43:48.223,35956,2906,1
1790550,2012-09-09T14:50:19.993,35946,32531,1
1790676,2012-09-09T16:59:33.423,35774,20514,1
1791517,2012-09-10T04:29:16.757,35940,21237,1
1791518,2012-09-10T04:29:16.757,35940,14500,1
1791519,2012-09-10T04:29:16.757,35940,24720,1
1791520,2012-09-10T04:29:16.757,35940,16985,1
1792488,2012-09-10T15:34:50.560,35981,11691,1
1792717,2012-09-10T18:30:09.227,36036,35561,1
1792838,2012-09-10T19:46:27.807,35982,27067,1
1792842,2012-09-10T19:49:55.323,35971,23761,1
1792903,2012-09-10T20:11:46.327,36054,35123,1
1793326,2012-09-11T01:27:57.783,36064,26176,1
1793471,2012-09-11T02:07:53.757,36072,36073,1
1794281,2012-09-11T15:33:42.880,26694,1142,1
1794282,2012-09-11T15:37:08.833,36099,14360,1
1794540,2012-09-11T18:06:24.320,36113,3734,1
1794725,2012-09-11T19:44:46.580,36124,36099,1
1794750,2012-09-11T19:50:08.857,36100,36019,1
1794781,2012-09-11T19:56:43.197,35858,125,1
1794839,2012-09-11T20:18:13.553,36099,26722,1
1794960,2012-09-11T21:50:53.293,36134,35892,1
1795252,2012-09-12T02:26:38.253,36145,35510,1
1795509,2012-09-12T07:48:08.967,36126,5135,1
1796610,2012-09-12T19:24:18.813,35703,35940,1
1796968,2012-09-12T22:22:18.087,36201,35173,1
1797321,2012-09-13T01:38:32.340,6350,12262,1
1797548,2012-09-13T05:09:57.953,36213,36212,1
1797586,2012-09-13T05:49:46.517,36217,22731,1
1797591,2012-09-13T06:14:22.633,36213,1645,1
1798474,2012-09-13T15:12:54.760,14500,24720,1
1798476,2012-09-13T15:15:09.813,3549,14500,1
1798477,2012-09-13T15:15:09.813,3549,24720,1
1798483,2012-09-13T15:17:48.653,24720,14500,1
1798529,2012-09-13T15:36:11.713,25690,24720,1
1798530,2012-09-13T15:36:11.713,25690,14500,1
1798531,2012-09-13T15:36:11.713,25690,3549,1
1798532,2012-09-13T15:36:11.713,25690,13314,1
1798578,2012-09-13T15:57:29.840,36232,1576,1
1798895,2012-09-13T19:53:04.410,1645,2492,1
1798896,2012-09-13T19:53:04.410,1645,12262,1
1798927,2012-09-13T20:11:52.633,36212,1645,1
1798928,2012-09-13T20:11:52.633,36212,2492,1
1798929,2012-09-13T20:11:52.633,36212,12262,1
1798977,2012-09-13T21:08:09.640,36260,35955,1
1798978,2012-09-13T21:08:09.640,36260,33596,1
1799331,2012-09-14T01:51:30.123,36271,1142,1
1799381,2012-09-14T04:10:35.000,36276,19772,1
1799450,2012-09-14T04:29:07.320,3136,2492,1
1800266,2012-09-14T14:57:58.437,36303,8135,1
1800432,2012-09-14T15:49:10.483,30461,32941,1
1800736,2012-09-14T18:57:35.393,36281,1142,1
1800737,2012-09-14T18:57:35.393,36281,36271,1
1801095,2012-09-14T22:27:01.683,36279,18167,1
1801136,2012-09-14T22:56:29.177,36319,36181,1
